id,ad,education,yearsexp,firstname,high,low,call,female,black,college
b,23,2,5,Aisha,0,1,0,1,1,0
b,23,4,7,Allison,1,0,0,1,0,1
b,23,3,9,Kristen,0,1,0,1,0,0
b,23,3,6,Latonya,1,0,0,1,1,0
b,23,4,4,Ebony,0,1,0,1,1,1
b,23,3,7,Emily,1,0,0,1,0,0
b,23,4,6,Latonya,1,0,0,1,1,1
b,23,3,6,Laurie,0,1,0,1,0,0
b,23,4,6,Brendan,0,1,0,0,0,1
b,23,4,11,Brendan,1,0,0,0,0,1
b,23,4,5,Jamal,0,1,0,0,1,1
b,23,4,10,Jermaine,1,0,0,0,1,1
b,23,4,11,Allison,1,0,0,1,0,1
b,23,3,3,Emily,0,1,0,1,0,0
b,23,4,10,Tamika,1,0,0,1,1,1
b,23,4,2,Tanisha,0,1,1,1,1,1
b,23,4,4,Ebony,1,0,0,1,1,1
b,23,4,7,Emily,1,0,0,1,0,1
b,23,4,3,Keisha,0,1,0,1,1,1
b,23,4,2,Meredith,0,1,0,1,0,1
b,23,4,6,Ebony,1,0,0,1,1,1
b,23,4,6,Kristen,0,1,0,1,0,1
b,23,4,6,Meredith,1,0,0,1,0,1
b,23,4,14,Tanisha,0,1,0,1,1,1
b,23,4,6,Emily,0,1,0,1,0,1
b,23,4,14,Keisha,0,1,0,1,1,1
b,23,4,6,Latoya,1,0,0,1,1,1
b,23,4,6,Laurie,1,0,0,1,0,1
415,23,4,8,Aisha,1,0,0,1,1,1
93,23,4,8,Allison,1,0,0,1,0,1
303,23,4,7,Brendan,0,1,0,0,0,1
415,23,4,2,Brendan,1,0,0,0,0,1
388,23,4,7,Carrie,0,1,0,1,0,1
276,23,4,2,Carrie,1,0,0,1,0,1
148,23,4,18,Darnell,1,0,0,0,1,1
276,23,4,6,Ebony,0,1,0,1,1,1
93,23,4,6,Emily,0,1,0,1,0,1
276,23,4,7,Geoffrey,0,1,0,0,0,1
303,23,4,8,Geoffrey,1,0,0,0,0,1
148,23,4,26,Greg,0,1,0,0,0,1
93,23,4,7,Hakim,0,1,0,0,1,1
415,23,4,7,Jay,0,1,0,0,0,1
303,23,4,6,Kareem,0,1,0,0,1,1
388,23,4,6,Kenya,0,1,0,1,1,1
243,23,4,10,Kenya,1,0,0,1,1,1
198,23,4,8,Kristen,0,1,0,1,0,1
243,23,4,8,Kristen,0,1,0,1,0,1
198,23,4,8,Lakisha,0,1,0,1,1,1
415,23,4,6,Lakisha,0,1,0,1,1,1
303,23,4,2,Lakisha,1,0,0,1,1,1
148,23,4,8,Latonya,0,1,0,1,1,1
243,23,4,8,Latoya,0,1,0,1,1,1
388,23,4,8,Laurie,1,0,0,1,0,1
148,23,4,14,Matthew,1,0,0,0,0,1
243,23,4,8,Meredith,1,0,0,1,0,1
198,23,4,10,Neil,1,0,0,0,0,1
198,23,4,8,Rasheed,1,0,0,0,1,1
276,23,4,8,Tamika,1,0,0,1,1,1
93,23,4,2,Tanisha,1,0,0,1,1,1
388,23,4,2,Tremayne,1,0,0,0,1,1
b,232,3,7,Aisha,0,1,0,1,1,0
b,232,3,2,Anne,0,1,1,1,0,0
b,232,4,14,Carrie,1,0,1,1,0,1
b,232,4,13,Kenya,1,0,1,1,1,1
b,233,3,5,Keisha,0,1,0,1,1,0
b,233,4,13,Kristen,1,0,0,1,0,1
b,233,4,9,Latonya,1,0,0,1,1,1
b,233,3,13,Meredith,0,1,0,1,0,0
b,234,3,7,Carrie,0,1,0,1,0,0
b,234,3,16,Jill,1,0,0,1,0,0
b,234,4,14,Keisha,1,0,0,1,1,1
b,234,3,4,Lakisha,0,1,0,1,1,0
b,235,3,13,Aisha,0,1,0,1,1,0
b,235,4,13,Allison,1,0,0,1,0,1
b,235,3,5,Emily,0,1,0,1,0,0
b,235,2,19,Tanisha,1,0,0,1,1,0
b,238,3,13,Anne,0,1,1,1,0,0
b,238,3,7,Ebony,0,1,1,1,1,0
b,238,4,14,Emily,1,0,1,1,0,1
b,238,4,9,Tamika,1,0,1,1,1,1
b,239,4,11,Aisha,0,1,0,1,1,1
b,239,3,13,Allison,0,1,0,1,0,0
b,239,3,4,Latonya,1,0,0,1,1,0
b,239,4,5,Laurie,1,0,0,1,0,1
a,23b,2,8,Anne,0,1,1,1,0,0
a,23b,4,10,Geoffrey,1,0,1,0,0,1
a,23b,4,6,Jermaine,1,0,1,0,1,1
a,23b,1,10,Latoya,0,1,0,1,1,0
b,24,4,9,Aisha,1,0,0,1,1,1
b,24,2,5,Kristen,0,1,0,1,0,0
b,24,3,8,Latonya,0,1,0,1,1,0
b,24,3,9,Sarah,1,0,0,1,0,0
b,24,4,5,Jill,1,0,0,1,0,1
b,24,4,4,Keisha,1,0,0,1,1,1
b,24,3,9,Kristen,0,1,0,1,0,0
b,24,4,4,Lakisha,0,1,0,1,1,1
b,24,4,14,Aisha,0,1,0,1,1,1
b,24,4,6,Emily,0,1,0,1,0,1
b,24,4,6,Latonya,1,0,0,1,1,1
b,24,4,6,Laurie,1,0,0,1,0,1
304,24,4,8,Anne,0,1,0,1,0,1
24,24,4,2,Anne,1,0,0,1,0,1
244,24,4,2,Anne,1,0,0,1,0,1
244,24,4,6,Brad,0,1,0,0,0,1
416,24,4,6,Brad,0,1,0,0,0,1
304,24,4,18,Emily,1,0,0,1,0,1
149,24,4,8,Greg,1,0,0,0,0,1
304,24,4,14,Hakim,1,0,0,0,1,1
304,24,4,26,Jamal,0,1,0,0,1,1
277,24,4,2,Jermaine,1,0,0,0,1,1
277,24,4,8,Jill,1,0,0,1,0,1
24,24,4,8,Kareem,1,0,0,0,1,1
244,24,4,8,Kareem,1,0,0,0,1,1
149,24,4,8,Keisha,0,1,0,1,1,1
244,24,4,7,Keisha,0,1,0,1,1,1
389,24,4,26,Keisha,0,1,0,1,1,1
416,24,4,7,Lakisha,0,1,0,1,1,1
149,24,4,10,Lakisha,1,0,0,1,1,1
149,24,4,8,Laurie,0,1,0,1,0,1
277,24,4,6,Laurie,0,1,0,1,0,1
24,24,4,6,Leroy,0,1,0,0,1,1
277,24,4,7,Leroy,0,1,0,0,1,1
389,24,4,14,Meredith,1,0,0,1,0,1
416,24,4,2,Meredith,1,0,0,1,0,1
389,24,4,8,Neil,0,1,0,0,0,1
416,24,4,8,Rasheed,1,0,0,0,1,1
389,24,4,18,Tamika,1,0,0,1,1,1
24,24,4,7,Todd,0,1,0,0,0,1
b,240,3,4,Aisha,0,1,0,1,1,0
b,240,3,1,Anne,0,1,0,1,0,0
b,240,4,9,Meredith,1,0,0,1,0,1
b,240,2,16,Tamika,1,0,0,1,1,0
b,241,4,11,Aisha,0,1,0,1,1,1
b,241,4,5,Jill,1,0,0,1,0,1
b,241,4,7,Meredith,0,1,0,1,0,1
b,241,4,13,Tanisha,1,0,1,1,1,1
b,242,4,14,Allison,1,0,0,1,0,1
b,242,3,7,Anne,0,1,0,1,0,0
b,242,3,13,Keisha,0,1,1,1,1,0
b,242,4,13,Lakisha,1,0,1,1,1,1
b,243,3,5,Allison,0,1,1,1,0,0
b,243,4,14,Latonya,1,0,1,1,1,1
b,243,3,2,Latoya,0,1,1,1,1,0
b,243,3,4,Meredith,1,0,1,1,0,0
b,244,3,13,Aisha,0,1,0,1,1,0
b,244,4,9,Kenya,1,0,0,1,1,1
b,244,4,8,Laurie,1,0,0,1,0,1
b,244,4,11,Meredith,0,1,0,1,0,1
b,246,4,9,Allison,1,0,0,1,0,1
b,246,4,8,Latonya,1,0,0,1,1,1
b,246,3,13,Sarah,0,1,0,1,0,0
b,246,4,11,Tamika,0,1,0,1,1,1
b,247,4,5,Jill,1,0,1,1,0,1
b,247,3,13,Latonya,0,1,0,1,1,0
b,247,4,8,Latoya,1,0,0,1,1,1
b,247,4,11,Meredith,0,1,1,1,0,1
b,248,4,7,Allison,0,1,0,1,0,1
b,248,3,2,Latoya,0,1,0,1,1,0
b,248,3,4,Meredith,1,0,0,1,0,0
b,248,3,16,Tamika,1,0,0,1,1,0
b,249,3,5,Ebony,0,1,0,1,1,0
b,249,3,26,Kenya,1,0,0,1,1,0
b,249,2,19,Kristen,1,0,0,1,0,0
b,249,3,4,Laurie,0,1,0,1,0,0
a,24b,4,7,Hakim,0,1,0,0,1,1
a,24b,4,4,Jay,1,0,0,0,0,1
a,24b,4,6,Leroy,1,0,0,0,1,1
a,24b,4,6,Meredith,0,1,0,1,0,1
b,25,3,7,Ebony,1,0,0,1,1,0
b,25,4,8,Kristen,1,0,0,1,0,1
b,25,4,9,Latonya,0,1,0,1,1,1
b,25,3,9,Meredith,0,1,0,1,0,0
b,25,3,9,Aisha,1,0,0,1,1,0
b,25,4,5,Carrie,1,0,0,1,0,1
b,25,2,4,Ebony,0,1,0,1,1,0
b,25,3,4,Kristen,0,1,0,1,0,0
b,25,4,5,Jamal,0,1,0,0,1,1
b,25,4,6,Todd,0,1,0,0,0,1
b,25,4,3,Anne,0,1,0,1,0,1
b,25,4,4,Ebony,0,1,0,1,1,1
b,25,4,5,Kenya,1,0,0,1,1,1
b,25,4,4,Kristen,1,0,0,1,0,1
b,25,4,5,Allison,1,0,0,1,0,1
b,25,4,6,Anne,0,1,0,1,0,1
b,25,4,6,Tamika,0,1,0,1,1,1
b,25,4,7,Tanisha,1,0,0,1,1,1
b,25,4,4,Allison,0,1,0,1,0,1
b,25,4,5,Keisha,1,0,0,1,1,1
b,25,4,5,Meredith,1,0,0,1,0,1
b,25,4,4,Tanisha,0,1,0,1,1,1
245,25,4,2,Aisha,1,0,0,1,1,1
200,25,4,2,Anne,1,0,0,1,0,1
245,25,4,8,Anne,1,0,0,1,0,1
200,25,4,7,Brad,0,1,0,0,0,1
95,25,4,6,Brendan,0,1,0,0,0,1
245,25,4,7,Brett,0,1,0,0,0,1
278,25,4,26,Brett,0,1,0,0,0,1
417,25,4,2,Brett,1,0,0,0,0,1
25,25,4,8,Ebony,0,1,0,1,1,1
278,25,4,8,Ebony,0,1,0,1,1,1
25,25,4,8,Geoffrey,0,1,0,0,0,1
278,25,4,18,Greg,1,0,0,0,0,1
417,25,4,7,Hakim,0,1,0,0,1,1
278,25,4,14,Hakim,1,0,0,0,1,1
329,25,4,14,Jay,1,0,0,0,0,1
329,25,4,8,Jermaine,0,1,0,0,1,1
150,25,4,2,Jill,1,0,0,1,0,1
95,25,4,7,Kareem,0,1,0,0,1,1
329,25,4,18,Keisha,1,0,0,1,1,1
200,25,4,8,Kenya,1,0,0,1,1,1
150,25,4,6,Kristen,0,1,0,1,0,1
25,25,4,10,Lakisha,1,0,0,1,1,1
150,25,4,7,Latonya,0,1,0,1,1,1
95,25,4,8,Latonya,1,0,0,1,1,1
150,25,4,8,Leroy,1,0,0,0,1,1
417,25,4,8,Leroy,1,0,0,0,1,1
95,25,4,2,Matthew,1,0,0,0,0,1
329,25,4,26,Neil,0,1,0,0,0,1
25,25,4,8,Sarah,1,0,0,1,0,1
417,25,4,6,Todd,0,1,0,0,0,1
245,25,4,6,Tremayne,0,1,0,0,1,1
200,25,4,6,Tyrone,0,1,0,0,1,1
b,251,3,1,Ebony,0,1,0,1,1,0
b,251,2,16,Latonya,1,0,0,1,1,0
b,251,3,26,Meredith,1,0,0,1,0,0
b,251,3,2,Sarah,0,1,0,1,0,0
b,252,3,4,Ebony,0,1,0,1,1,0
b,252,4,8,Kristen,1,0,1,1,0,1
b,252,3,4,Meredith,0,1,1,1,0,0
b,252,4,9,Tanisha,1,0,1,1,1,1
b,254,3,4,Emily,1,0,0,1,0,0
b,254,4,5,Keisha,1,0,0,1,1,1
b,254,4,7,Lakisha,0,1,0,1,1,1
b,254,3,2,Meredith,0,1,0,1,0,0
b,255,3,4,Aisha,0,1,0,1,1,0
b,255,4,7,Anne,0,1,1,1,0,1
b,255,4,5,Carrie,1,0,1,1,0,1
b,255,3,4,Latoya,1,0,0,1,1,0
b,256,4,11,Jill,0,1,0,1,0,1
b,256,3,13,Lakisha,0,1,0,1,1,0
b,256,4,14,Sarah,1,0,0,1,0,1
b,256,4,13,Tamika,1,0,0,1,1,1
b,257,3,4,Allison,0,1,0,1,0,0
b,257,2,19,Emily,1,0,0,1,0,0
b,257,3,7,Kenya,0,1,0,1,1,0
b,257,3,16,Latoya,1,0,0,1,1,0
b,258,3,13,Allison,0,1,0,1,0,0
b,258,4,13,Anne,1,0,0,1,0,1
b,258,4,14,Lakisha,1,0,0,1,1,1
b,258,3,7,Tamika,0,1,0,1,1,0
a,25b,4,6,Kristen,1,0,1,1,0,1
a,25b,4,7,Latonya,0,1,1,1,1,1
a,25b,4,6,Neil,0,1,0,0,0,1
a,25b,4,4,Tyrone,1,0,0,0,1,1
b,26,3,5,Aisha,1,0,0,1,1,0
b,26,4,9,Anne,0,1,0,1,0,1
b,26,4,4,Latoya,0,1,0,1,1,1
b,26,3,2,Laurie,1,0,0,1,0,0
b,26,4,5,Brendan,1,0,0,0,0,1
b,26,0,6,Brett,0,1,0,0,0,0
b,26,2,3,Leroy,0,1,0,0,1,0
b,26,4,3,Tremayne,1,0,0,0,1,1
b,26,4,6,Anne,0,1,0,1,0,1
b,26,4,4,Emily,1,0,0,1,0,1
b,26,4,7,Keisha,1,0,0,1,1,1
b,26,4,6,Latoya,0,1,0,1,1,1
b,26,4,4,Kristen,0,1,0,1,0,1
b,26,4,4,Latoya,0,1,0,1,1,1
b,26,4,5,Sarah,1,0,0,1,0,1
b,26,4,5,Tamika,1,0,0,1,1,1
418,26,4,7,Aisha,0,1,0,1,1,1
391,26,4,10,Aisha,1,0,0,1,1,1
96,26,4,6,Allison,0,1,0,1,0,1
330,26,4,8,Allison,1,0,0,1,0,1
391,26,4,8,Brendan,0,1,0,0,0,1
246,26,4,7,Brett,0,1,1,0,0,1
418,26,4,6,Brett,0,1,0,0,0,1
96,26,4,8,Brett,1,0,0,0,0,1
151,26,4,2,Emily,1,0,0,1,0,1
246,26,4,8,Jay,1,0,1,0,0,1
151,26,4,6,Jill,0,1,0,1,0,1
391,26,4,8,Jill,1,0,0,1,0,1
330,26,4,6,Kareem,0,1,0,0,1,1
96,26,4,2,Keisha,1,0,0,1,1,1
418,26,4,8,Lakisha,1,0,0,1,1,1
391,26,4,8,Latonya,0,1,0,1,1,1
151,26,4,8,Latonya,1,0,0,1,1,1
330,26,4,2,Latonya,1,0,0,1,1,1
418,26,4,2,Matthew,1,0,0,0,0,1
330,26,4,7,Neil,0,1,0,0,0,1
246,26,4,6,Tamika,0,1,1,1,1,1
96,26,4,7,Tamika,0,1,0,1,1,1
246,26,4,2,Tremayne,1,0,0,0,1,1
151,26,4,7,Tyrone,0,1,0,0,1,1
b,261,2,16,Emily,1,0,0,1,0,0
b,261,2,19,Latonya,1,0,0,1,1,0
b,261,3,4,Sarah,0,1,0,1,0,0
b,261,3,4,Tanisha,0,1,0,1,1,0
b,262,3,1,Aisha,0,1,0,1,1,0
b,262,3,2,Allison,0,1,1,1,0,0
b,262,3,16,Emily,1,0,1,1,0,0
b,262,3,26,Lakisha,1,0,1,1,1,0
b,266,3,26,Jill,1,0,0,1,0,0
b,266,3,5,Kristen,0,1,0,1,0,0
b,266,4,7,Latonya,0,1,0,1,1,1
b,266,3,4,Tamika,1,0,0,1,1,0
b,267,3,4,Allison,1,0,0,1,0,0
b,267,3,2,Keisha,0,1,0,1,1,0
b,267,3,1,Kristen,0,1,0,1,0,0
b,267,4,14,Tanisha,1,0,1,1,1,1
a,26b,4,7,Emily,0,1,0,1,0,1
a,26b,4,6,Lakisha,0,1,0,1,1,1
a,26b,4,6,Matthew,1,0,0,0,0,1
a,26b,4,4,Tanisha,1,0,0,1,1,1
b,27,4,19,Anne,1,0,0,1,0,1
b,27,4,2,Latoya,0,1,0,1,1,1
b,27,4,13,Laurie,0,1,1,1,0,1
b,27,4,7,Tamika,1,0,0,1,1,1
b,27,4,20,Brendan,1,0,0,0,0,1
b,27,3,15,Jamal,1,0,0,0,1,0
b,27,4,7,Ebony,1,0,0,1,1,1
b,27,4,6,Emily,0,1,0,1,0,1
b,27,4,5,Latonya,0,1,1,1,1,1
b,27,4,4,Meredith,1,0,0,1,0,1
b,27,4,6,Ebony,1,0,0,1,1,1
b,27,4,6,Emily,0,1,0,1,0,1
b,27,4,14,Keisha,0,1,0,1,1,1
b,27,4,6,Laurie,1,0,0,1,0,1
247,27,4,7,Anne,0,1,0,1,0,1
331,27,4,6,Brad,0,1,0,0,0,1
27,27,4,2,Brett,1,0,0,0,0,1
331,27,4,7,Ebony,0,1,0,1,1,1
97,27,4,6,Emily,0,1,0,1,0,1
419,27,4,2,Emily,1,0,0,1,0,1
419,27,4,7,Jamal,0,1,0,0,1,1
280,27,4,13,Jay,0,1,0,0,0,1
419,27,4,8,Jermaine,1,0,0,0,1,1
280,27,4,20,Jill,1,0,0,1,0,1
280,27,4,8,Kareem,0,1,0,0,1,1
202,27,4,8,Kareem,1,0,0,0,1,1
27,27,4,8,Kareem,1,0,0,0,1,1
331,27,4,8,Keisha,1,0,0,1,1,1
392,27,4,8,Kristen,0,1,0,1,0,1
392,27,4,8,Lakisha,0,1,0,1,1,1
247,27,4,2,Leroy,1,0,0,0,1,1
97,27,4,2,Leroy,1,0,0,0,1,1
392,27,4,10,Matthew,1,0,0,0,0,1
97,27,4,8,Matthew,1,0,0,0,0,1
202,27,4,6,Neil,0,1,0,0,0,1
419,27,4,6,Sarah,0,1,0,1,0,1
247,27,4,8,Sarah,1,0,0,1,0,1
202,27,4,7,Tamika,0,1,0,1,1,1
27,27,4,6,Tanisha,0,1,0,1,1,1
97,27,4,7,Tanisha,0,1,0,1,1,1
280,27,4,5,Tanisha,1,0,0,1,1,1
27,27,4,7,Todd,0,1,0,0,0,1
202,27,4,2,Todd,1,0,0,0,0,1
331,27,4,2,Todd,1,0,0,0,0,1
247,27,4,6,Tremayne,0,1,0,0,1,1
392,27,4,8,Tremayne,1,0,0,0,1,1
b,271,4,9,Emily,1,0,0,1,0,1
b,271,4,7,Jill,0,1,0,1,0,1
b,271,3,26,Lakisha,1,0,0,1,1,0
b,271,3,13,Tanisha,0,1,0,1,1,0
b,272,3,13,Jill,0,1,0,1,0,0
b,272,3,4,Kenya,0,1,0,1,1,0
b,272,3,16,Kristen,1,0,0,1,0,0
b,272,4,5,Latoya,1,0,0,1,1,1
b,273,4,9,Carrie,1,0,0,1,0,1
b,273,3,5,Emily,0,1,0,1,0,0
b,273,3,2,Latonya,0,1,0,1,1,0
b,273,3,26,Latoya,1,0,0,1,1,0
b,274,3,13,Anne,0,1,1,1,0,0
b,274,4,13,Keisha,1,0,1,1,1,1
b,274,3,7,Kenya,0,1,1,1,1,0
b,274,4,14,Meredith,1,0,1,1,0,1
b,276,3,4,Anne,0,1,0,1,0,0
b,276,3,26,Kristen,1,0,0,1,0,0
b,276,3,13,Lakisha,0,1,0,1,1,0
b,276,2,19,Tanisha,1,0,0,1,1,0
b,277,4,9,Anne,1,0,1,1,0,1
b,277,4,8,Ebony,1,0,1,1,1,1
b,277,3,1,Latonya,0,1,0,1,1,0
b,277,3,13,Sarah,0,1,0,1,0,0
b,279,3,7,Allison,0,1,0,1,0,0
b,279,4,9,Anne,1,0,0,1,0,1
b,279,3,13,Ebony,0,1,1,1,1,0
b,279,3,16,Tanisha,1,0,1,1,1,0
b,28,4,3,Geoffrey,0,1,0,0,0,1
b,28,4,6,Rasheed,0,1,0,0,1,1
b,28,4,10,Allison,1,0,0,1,0,1
b,28,4,6,Emily,0,1,0,1,0,1
b,28,4,11,Kenya,1,0,0,1,1,1
b,28,4,6,Latoya,0,1,0,1,1,1
b,28,4,11,Anne,1,0,0,1,0,1
b,28,4,6,Carrie,0,1,0,1,0,1
b,28,4,14,Kenya,0,1,0,1,1,1
b,28,4,6,Latoya,1,0,0,1,1,1
b,28,4,6,Emily,1,0,0,1,0,1
b,28,4,6,Keisha,1,0,0,1,1,1
b,28,4,6,Kenya,0,1,0,1,1,1
b,28,4,14,Sarah,0,1,0,1,0,1
420,28,4,8,Aisha,1,0,0,1,1,1
153,28,4,6,Greg,0,1,0,0,0,1
332,28,4,7,Jay,0,1,0,0,0,1
28,28,4,8,Jermaine,1,0,0,0,1,1
332,28,4,8,Jermaine,1,0,0,0,1,1
28,28,4,6,Kareem,0,1,0,0,1,1
420,28,4,6,Kareem,0,1,0,0,1,1
28,28,4,2,Kristen,1,0,0,1,0,1
332,28,4,2,Kristen,1,0,0,1,0,1
153,28,4,8,Latonya,1,0,0,1,1,1
332,28,4,6,Latoya,0,1,0,1,1,1
420,28,4,2,Matthew,1,0,0,0,0,1
28,28,4,7,Meredith,0,1,0,1,0,1
420,28,4,7,Meredith,0,1,0,1,0,1
153,28,4,2,Todd,1,0,0,0,0,1
153,28,4,7,Tremayne,0,1,0,0,1,1
b,281,4,7,Ebony,0,1,0,1,1,1
b,281,2,19,Jill,1,0,0,1,0,0
b,281,3,16,Kenya,1,0,0,1,1,0
b,281,3,4,Laurie,0,1,0,1,0,0
b,282,3,16,Anne,1,0,0,1,0,0
b,282,3,1,Lakisha,0,1,0,1,1,0
b,282,2,16,Latonya,1,0,1,1,1,0
b,282,3,2,Sarah,0,1,0,1,0,0
b,283,2,19,Ebony,1,0,0,1,1,0
b,283,3,5,Jill,0,1,0,1,0,0
b,283,4,7,Latonya,0,1,0,1,1,1
b,283,3,4,Laurie,1,0,1,1,0,0
b,284,3,4,Anne,0,1,0,1,0,0
b,284,3,4,Lakisha,0,1,0,1,1,0
b,284,3,26,Sarah,1,0,0,1,0,0
b,284,4,5,Tanisha,1,0,0,1,1,1
b,285,3,13,Allison,0,1,0,1,0,0
b,285,4,9,Kenya,1,0,0,1,1,1
b,285,4,8,Kristen,1,0,0,1,0,1
b,285,4,11,Lakisha,0,1,0,1,1,1
b,286,3,1,Anne,0,1,0,1,0,0
b,286,3,5,Ebony,0,1,0,1,1,0
b,286,4,13,Kenya,1,0,0,1,1,1
b,286,4,14,Kristen,1,0,1,1,0,1
b,287,3,16,Aisha,1,0,0,1,1,0
b,287,4,7,Anne,0,1,0,1,0,1
b,287,3,13,Latonya,0,1,0,1,1,0
b,287,4,13,Laurie,1,0,0,1,0,1
b,288,3,4,Carrie,0,1,0,1,0,0
b,288,4,9,Jill,1,0,0,1,0,1
b,288,2,16,Keisha,1,0,0,1,1,0
b,288,4,11,Tamika,0,1,0,1,1,1
b,289,3,13,Aisha,0,1,0,1,1,0
b,289,3,1,Allison,0,1,0,1,0,0
b,289,4,9,Carrie,1,0,1,1,0,1
b,289,4,8,Tamika,1,0,1,1,1,1
a,28b,4,6,Anne,1,0,1,1,0,1
a,28b,4,6,Jamal,0,1,1,0,1,1
a,28b,4,7,Jay,0,1,1,0,0,1
a,28b,4,4,Tyrone,1,0,1,0,1,1
b,29,4,7,Brendan,0,1,0,0,0,1
b,29,4,3,Jamal,0,1,0,0,1,1
b,29,4,6,Anne,1,0,0,1,0,1
b,29,4,6,Ebony,1,0,0,1,1,1
b,29,4,6,Kristen,0,1,0,1,0,1
b,29,4,6,Tanisha,0,1,0,1,1,1
b,29,4,14,Lakisha,0,1,0,1,1,1
b,29,4,6,Latonya,1,0,0,1,1,1
b,29,4,6,Laurie,1,0,0,1,0,1
b,29,4,6,Meredith,0,1,0,1,0,1
29,29,2,8,Aisha,0,1,0,1,1,0
249,29,4,8,Allison,1,0,0,1,0,1
333,29,4,8,Allison,1,0,0,1,0,1
154,29,4,6,Brett,0,1,0,0,0,1
154,29,4,8,Carrie,1,0,0,1,0,1
333,29,4,6,Darnell,0,1,0,0,1,1
249,29,4,6,Ebony,0,1,0,1,1,1
154,29,4,2,Ebony,1,0,0,1,1,1
204,29,4,5,Ebony,1,0,0,1,1,1
421,29,4,8,Greg,1,0,0,0,0,1
421,29,4,7,Jay,0,1,0,0,0,1
204,29,4,20,Jill,1,0,0,1,0,1
421,29,4,2,Kareem,1,0,0,0,1,1
29,29,4,6,Keisha,1,0,0,1,1,1
29,29,4,10,Kristen,1,0,0,1,0,1
204,29,4,13,Lakisha,0,1,0,1,1,1
249,29,4,2,Latonya,1,0,0,1,1,1
333,29,4,2,Latonya,1,0,0,1,1,1
333,29,4,7,Laurie,0,1,0,1,0,1
204,29,4,8,Meredith,0,1,0,1,0,1
29,29,1,10,Sarah,0,1,0,1,0,0
421,29,4,6,Tamika,0,1,0,1,1,1
249,29,4,7,Todd,0,1,0,0,0,1
154,29,4,7,Tremayne,0,1,0,0,1,1
b,290,2,16,Laurie,1,0,1,1,0,0
b,290,3,7,Meredith,0,1,0,1,0,0
b,290,3,26,Tamika,1,0,0,1,1,0
b,290,3,2,Tanisha,0,1,0,1,1,0
b,292,3,4,Anne,0,1,0,1,0,0
b,292,4,5,Jill,1,0,1,1,0,1
b,292,3,26,Latonya,1,0,1,1,1,0
b,292,3,4,Tanisha,0,1,0,1,1,0
b,293,4,5,Carrie,1,0,0,1,0,1
b,293,3,4,Kristen,0,1,0,1,0,0
b,293,3,13,Lakisha,0,1,0,1,1,0
b,293,4,9,Tanisha,1,0,0,1,1,1
b,296,3,16,Anne,1,0,1,1,0,0
b,296,3,4,Ebony,1,0,0,1,1,0
b,296,4,7,Kenya,0,1,1,1,1,1
b,296,3,2,Sarah,0,1,0,1,0,0
b,297,3,7,Anne,0,1,1,1,0,0
b,297,4,9,Ebony,1,0,0,1,1,1
b,297,3,2,Latonya,0,1,1,1,1,0
b,297,4,9,Sarah,1,0,0,1,0,1
b,298,3,5,Allison,0,1,0,1,0,0
b,298,3,4,Keisha,1,0,0,1,1,0
b,298,4,14,Laurie,1,0,0,1,0,1
b,298,3,4,Tamika,0,1,0,1,1,0
a,29b,4,10,Meredith,1,0,0,1,0,1
a,29b,4,10,Tamika,1,0,0,1,1,1
a,2b,4,14,Allison,1,0,0,1,0,1
a,2b,4,20,Brett,0,1,0,0,0,1
a,2b,4,10,Lakisha,1,0,1,1,1,1
a,2b,4,26,Tyrone,0,1,0,0,1,1
b,3,3,6,Anne,1,0,0,1,0,0
b,3,2,6,Latoya,0,1,0,1,1,0
b,3,3,6,Meredith,0,1,0,1,0,0
b,3,3,6,Tamika,1,0,0,1,1,0
b,3,4,7,Carrie,1,0,0,1,0,1
b,3,4,6,Ebony,0,1,0,1,1,1
b,3,0,4,Jay,0,1,0,0,0,0
b,3,4,6,Latoya,1,0,0,1,1,1
b,3,4,6,Sarah,0,1,0,1,0,1
b,3,4,4,Tamika,0,1,0,1,1,1
b,3,3,4,Aisha,1,0,0,1,1,0
b,3,3,4,Anne,1,0,0,1,0,0
b,3,4,4,Jill,0,1,0,1,0,1
b,3,4,4,Tanisha,0,1,0,1,1,1
b,3,4,11,Kristen,0,1,0,1,0,1
b,3,4,11,Sarah,1,0,0,1,0,1
b,3,4,11,Tamika,0,1,0,1,1,1
b,3,4,11,Tanisha,1,0,0,1,1,1
b,3,1,4,Anne,0,1,0,1,0,0
b,3,4,4,Tanisha,0,1,0,1,1,1
b,3,4,5,Kristen,1,0,0,1,0,1
b,3,4,6,Tremayne,1,0,0,0,1,1
b,3,2,2,Brett,0,1,0,0,0,0
b,3,3,16,Ebony,1,0,0,1,1,0
b,3,4,16,Emily,0,1,0,1,0,1
b,3,1,4,Geoffrey,1,0,0,0,0,0
b,3,4,3,Jamal,1,0,0,0,1,1
b,3,3,13,Jill,1,0,0,1,0,0
b,3,4,12,Lakisha,0,1,0,1,1,1
b,3,4,2,Tyrone,0,1,0,0,1,1
b,3,3,9,Allison,1,0,0,1,0,0
b,3,4,9,Lakisha,1,0,0,1,1,1
b,3,3,8,Latoya,0,1,0,1,1,0
b,3,3,6,Meredith,0,1,0,1,0,0
b,3,3,6,Allison,1,0,0,1,0,0
b,3,4,5,Brad,1,0,0,0,0,1
b,3,0,5,Darnell,1,0,0,0,1,0
b,3,3,5,Kenya,1,0,0,1,1,0
