yearsexp,firstname,high_quality,call,female,black,boston,college,income_in_city
6,"Latonya",1,0,1,1,0,0,6.3153
4,"Ebony",0,0,1,1,0,1,6.3153
7,"Emily",1,0,1,0,0,0,6.3153
6,"Latonya",1,0,1,1,0,1,6.3153
6,"Laurie",0,0,1,0,0,0,6.3153
6,"Brendan",0,0,0,0,0,1,6.3153
11,"Brendan",1,0,0,0,0,1,6.3153
5,"Jamal",0,0,0,1,0,1,6.3153
10,"Jermaine",1,0,0,1,0,1,6.3153
11,"Allison",1,0,1,0,0,1,6.3153
3,"Emily",0,0,1,0,0,0,6.3153
10,"Tamika",1,0,1,1,0,1,6.3153
2,"Tanisha",0,1,1,1,0,1,6.3153
4,"Ebony",1,0,1,1,0,1,6.3153
7,"Emily",1,0,1,0,0,1,6.3153
3,"Keisha",0,0,1,1,0,1,6.3153
2,"Meredith",0,0,1,0,0,1,6.3153
6,"Ebony",1,0,1,1,0,1,6.3153
6,"Kristen",0,0,1,0,0,1,6.3153
6,"Meredith",1,0,1,0,0,1,6.3153
14,"Tanisha",0,0,1,1,0,1,6.3153
6,"Emily",0,0,1,0,0,1,6.3153
14,"Keisha",0,0,1,1,0,1,6.3153
6,"Latoya",1,0,1,1,0,1,6.3153
6,"Laurie",1,0,1,0,0,1,6.3153
8,"Aisha",1,0,1,1,1,1,5.3657
8,"Allison",1,0,1,0,1,1,5.3657
7,"Brendan",0,0,0,0,1,1,5.3657
2,"Brendan",1,0,0,0,1,1,5.3657
7,"Carrie",0,0,1,0,1,1,5.3657
2,"Carrie",1,0,1,0,1,1,5.3657
18,"Darnell",1,0,0,1,1,1,5.3657
6,"Ebony",0,0,1,1,1,1,5.3657
6,"Emily",0,0,1,0,1,1,5.3657
7,"Geoffrey",0,0,0,0,1,1,5.3657
8,"Geoffrey",1,0,0,0,1,1,5.3657
26,"Greg",0,0,0,0,1,1,5.3657
7,"Hakim",0,0,0,1,1,1,5.3657
7,"Jay",0,0,0,0,1,1,5.3657
6,"Kareem",0,0,0,1,1,1,5.3657
6,"Kenya",0,0,1,1,1,1,5.3657
10,"Kenya",1,0,1,1,1,1,5.3657
8,"Kristen",0,0,1,0,1,1,5.3657
8,"Kristen",0,0,1,0,1,1,5.3657
8,"Lakisha",0,0,1,1,1,1,5.3657
6,"Lakisha",0,0,1,1,1,1,5.3657
2,"Lakisha",1,0,1,1,1,1,5.3657
8,"Latonya",0,0,1,1,1,1,5.3657
8,"Latoya",0,0,1,1,1,1,5.3657
8,"Laurie",1,0,1,0,1,1,5.3657
14,"Matthew",1,0,0,0,1,1,5.3657
8,"Meredith",1,0,1,0,1,1,5.3657
10,"Neil",1,0,0,0,1,1,5.3657
8,"Rasheed",1,0,0,1,1,1,5.3657
8,"Tamika",1,0,1,1,1,1,5.3657
2,"Tanisha",1,0,1,1,1,1,5.3657
2,"Tremayne",1,0,0,1,1,1,5.3657
7,"Aisha",0,0,1,1,1,0,5.3657
2,"Anne",0,1,1,0,1,0,5.3657
14,"Carrie",1,1,1,0,1,1,5.3657
13,"Kenya",1,1,1,1,1,1,5.3657
5,"Keisha",0,0,1,1,1,0,5.3657
13,"Kristen",1,0,1,0,1,1,5.3657
9,"Latonya",1,0,1,1,1,1,5.3657
13,"Meredith",0,0,1,0,1,0,5.3657
7,"Carrie",0,0,1,0,1,0,5.3657
16,"Jill",1,0,1,0,1,0,5.3657
14,"Keisha",1,0,1,1,1,1,5.3657
4,"Lakisha",0,0,1,1,1,0,5.3657
13,"Aisha",0,0,1,1,1,0,5.3657
13,"Allison",1,0,1,0,1,1,5.3657
5,"Emily",0,0,1,0,1,0,5.3657
19,"Tanisha",1,0,1,1,1,0,5.3657
13,"Anne",0,1,1,0,1,0,5.3657
7,"Ebony",0,1,1,1,1,0,5.3657
14,"Emily",1,1,1,0,1,1,5.3657
9,"Tamika",1,1,1,1,1,1,5.3657
11,"Aisha",0,0,1,1,1,1,5.3657
13,"Allison",0,0,1,0,1,0,5.3657
4,"Latonya",1,0,1,1,1,0,5.3657
5,"Laurie",1,0,1,0,1,1,5.3657
8,"Anne",0,1,1,0,1,0,5.3657
10,"Geoffrey",1,1,0,0,1,1,5.3657
6,"Jermaine",1,1,0,1,1,1,5.3657
10,"Latoya",0,0,1,1,1,0,5.3657
9,"Aisha",1,0,1,1,0,1,6.3153
5,"Kristen",0,0,1,0,0,0,6.3153
8,"Latonya",0,0,1,1,0,0,6.3153
9,"Sarah",1,0,1,0,0,0,6.3153
5,"Jill",1,0,1,0,0,1,6.3153
4,"Keisha",1,0,1,1,0,1,6.3153
9,"Kristen",0,0,1,0,0,0,6.3153
4,"Lakisha",0,0,1,1,0,1,6.3153
14,"Aisha",0,0,1,1,0,1,6.3153
6,"Emily",0,0,1,0,0,1,6.3153
6,"Latonya",1,0,1,1,0,1,6.3153
6,"Laurie",1,0,1,0,0,1,6.3153
8,"Anne",0,0,1,0,1,1,5.3657
2,"Anne",1,0,1,0,1,1,5.3657
2,"Anne",1,0,1,0,1,1,5.3657
6,"Brad",0,0,0,0,1,1,5.3657
6,"Brad",0,0,0,0,1,1,5.3657
18,"Emily",1,0,1,0,1,1,5.3657
8,"Greg",1,0,0,0,1,1,5.3657
14,"Hakim",1,0,0,1,1,1,5.3657
26,"Jamal",0,0,0,1,1,1,5.3657
2,"Jermaine",1,0,0,1,1,1,5.3657
8,"Jill",1,0,1,0,1,1,5.3657
8,"Kareem",1,0,0,1,1,1,5.3657
8,"Kareem",1,0,0,1,1,1,5.3657
8,"Keisha",0,0,1,1,1,1,5.3657
7,"Keisha",0,0,1,1,1,1,5.3657
26,"Keisha",0,0,1,1,1,1,5.3657
7,"Lakisha",0,0,1,1,1,1,5.3657
10,"Lakisha",1,0,1,1,1,1,5.3657
8,"Laurie",0,0,1,0,1,1,5.3657
6,"Laurie",0,0,1,0,1,1,5.3657
6,"Leroy",0,0,0,1,1,1,5.3657
7,"Leroy",0,0,0,1,1,1,5.3657
14,"Meredith",1,0,1,0,1,1,5.3657
2,"Meredith",1,0,1,0,1,1,5.3657
8,"Neil",0,0,0,0,1,1,5.3657
8,"Rasheed",1,0,0,1,1,1,5.3657
18,"Tamika",1,0,1,1,1,1,5.3657
7,"Todd",0,0,0,0,1,1,5.3657
4,"Aisha",0,0,1,1,1,0,5.3657
1,"Anne",0,0,1,0,1,0,5.3657
9,"Meredith",1,0,1,0,1,1,5.3657
16,"Tamika",1,0,1,1,1,0,5.3657
11,"Aisha",0,0,1,1,1,1,5.3657
5,"Jill",1,0,1,0,1,1,5.3657
7,"Meredith",0,0,1,0,1,1,5.3657
13,"Tanisha",1,1,1,1,1,1,5.3657
14,"Allison",1,0,1,0,1,1,5.3657
7,"Anne",0,0,1,0,1,0,5.3657
13,"Keisha",0,1,1,1,1,0,5.3657
13,"Lakisha",1,1,1,1,1,1,5.3657
5,"Allison",0,1,1,0,1,0,5.3657
14,"Latonya",1,1,1,1,1,1,5.3657
2,"Latoya",0,1,1,1,1,0,5.3657
4,"Meredith",1,1,1,0,1,0,5.3657
13,"Aisha",0,0,1,1,1,0,5.3657
9,"Kenya",1,0,1,1,1,1,5.3657
8,"Laurie",1,0,1,0,1,1,5.3657
11,"Meredith",0,0,1,0,1,1,5.3657
9,"Allison",1,0,1,0,1,1,5.3657
8,"Latonya",1,0,1,1,1,1,5.3657
13,"Sarah",0,0,1,0,1,0,5.3657
11,"Tamika",0,0,1,1,1,1,5.3657
5,"Jill",1,1,1,0,1,1,5.3657
13,"Latonya",0,0,1,1,1,0,5.3657
8,"Latoya",1,0,1,1,1,1,5.3657
11,"Meredith",0,1,1,0,1,1,5.3657
7,"Allison",0,0,1,0,1,1,5.3657
2,"Latoya",0,0,1,1,1,0,5.3657
4,"Meredith",1,0,1,0,1,0,5.3657
16,"Tamika",1,0,1,1,1,0,5.3657
5,"Ebony",0,0,1,1,1,0,5.3657
26,"Kenya",1,0,1,1,1,0,5.3657
19,"Kristen",1,0,1,0,1,0,5.3657
4,"Laurie",0,0,1,0,1,0,5.3657
7,"Hakim",0,0,0,1,1,1,5.3657
4,"Jay",1,0,0,0,1,1,5.3657
6,"Leroy",1,0,0,1,1,1,5.3657
6,"Meredith",0,0,1,0,1,1,5.3657
7,"Ebony",1,0,1,1,0,0,6.3153
8,"Kristen",1,0,1,0,0,1,6.3153
9,"Latonya",0,0,1,1,0,1,6.3153
9,"Meredith",0,0,1,0,0,0,6.3153
9,"Aisha",1,0,1,1,0,0,6.3153
5,"Carrie",1,0,1,0,0,1,6.3153
4,"Ebony",0,0,1,1,0,0,6.3153
4,"Kristen",0,0,1,0,0,0,6.3153
5,"Jamal",0,0,0,1,0,1,6.3153
6,"Todd",0,0,0,0,0,1,6.3153
3,"Anne",0,0,1,0,0,1,6.3153
4,"Ebony",0,0,1,1,0,1,6.3153
5,"Kenya",1,0,1,1,0,1,6.3153
4,"Kristen",1,0,1,0,0,1,6.3153
5,"Allison",1,0,1,0,0,1,6.3153
6,"Anne",0,0,1,0,0,1,6.3153
6,"Tamika",0,0,1,1,0,1,6.3153
7,"Tanisha",1,0,1,1,0,1,6.3153
4,"Allison",0,0,1,0,0,1,6.3153
5,"Keisha",1,0,1,1,0,1,6.3153
5,"Meredith",1,0,1,0,0,1,6.3153
4,"Tanisha",0,0,1,1,0,1,6.3153
2,"Aisha",1,0,1,1,1,1,5.3657
2,"Anne",1,0,1,0,1,1,5.3657
8,"Anne",1,0,1,0,1,1,5.3657
7,"Brad",0,0,0,0,1,1,5.3657
6,"Brendan",0,0,0,0,1,1,5.3657
7,"Brett",0,0,0,0,1,1,5.3657
26,"Brett",0,0,0,0,1,1,5.3657
2,"Brett",1,0,0,0,1,1,5.3657
8,"Ebony",0,0,1,1,1,1,5.3657
8,"Ebony",0,0,1,1,1,1,5.3657
8,"Geoffrey",0,0,0,0,1,1,5.3657
18,"Greg",1,0,0,0,1,1,5.3657
7,"Hakim",0,0,0,1,1,1,5.3657
14,"Hakim",1,0,0,1,1,1,5.3657
14,"Jay",1,0,0,0,1,1,5.3657
8,"Jermaine",0,0,0,1,1,1,5.3657
2,"Jill",1,0,1,0,1,1,5.3657
7,"Kareem",0,0,0,1,1,1,5.3657
18,"Keisha",1,0,1,1,1,1,5.3657
8,"Kenya",1,0,1,1,1,1,5.3657
6,"Kristen",0,0,1,0,1,1,5.3657
10,"Lakisha",1,0,1,1,1,1,5.3657
7,"Latonya",0,0,1,1,1,1,5.3657
8,"Latonya",1,0,1,1,1,1,5.3657
8,"Leroy",1,0,0,1,1,1,5.3657
8,"Leroy",1,0,0,1,1,1,5.3657
2,"Matthew",1,0,0,0,1,1,5.3657
26,"Neil",0,0,0,0,1,1,5.3657
8,"Sarah",1,0,1,0,1,1,5.3657
6,"Todd",0,0,0,0,1,1,5.3657
6,"Tremayne",0,0,0,1,1,1,5.3657
6,"Tyrone",0,0,0,1,1,1,5.3657
1,"Ebony",0,0,1,1,1,0,5.3657
16,"Latonya",1,0,1,1,1,0,5.3657
26,"Meredith",1,0,1,0,1,0,5.3657
2,"Sarah",0,0,1,0,1,0,5.3657
4,"Ebony",0,0,1,1,1,0,5.3657
8,"Kristen",1,1,1,0,1,1,5.3657
4,"Meredith",0,1,1,0,1,0,5.3657
9,"Tanisha",1,1,1,1,1,1,5.3657
4,"Emily",1,0,1,0,1,0,5.3657
5,"Keisha",1,0,1,1,1,1,5.3657
7,"Lakisha",0,0,1,1,1,1,5.3657
2,"Meredith",0,0,1,0,1,0,5.3657
4,"Aisha",0,0,1,1,1,0,5.3657
7,"Anne",0,1,1,0,1,1,5.3657
5,"Carrie",1,1,1,0,1,1,5.3657
4,"Latoya",1,0,1,1,1,0,5.3657
11,"Jill",0,0,1,0,1,1,5.3657
13,"Lakisha",0,0,1,1,1,0,5.3657
14,"Sarah",1,0,1,0,1,1,5.3657
13,"Tamika",1,0,1,1,1,1,5.3657
4,"Allison",0,0,1,0,1,0,5.3657
19,"Emily",1,0,1,0,1,0,5.3657
7,"Kenya",0,0,1,1,1,0,5.3657
16,"Latoya",1,0,1,1,1,0,5.3657
13,"Allison",0,0,1,0,1,0,5.3657
13,"Anne",1,0,1,0,1,1,5.3657
14,"Lakisha",1,0,1,1,1,1,5.3657
7,"Tamika",0,0,1,1,1,0,5.3657
6,"Kristen",1,1,1,0,1,1,5.3657
7,"Latonya",0,1,1,1,1,1,5.3657
6,"Neil",0,0,0,0,1,1,5.3657
4,"Tyrone",1,0,0,1,1,1,5.3657
5,"Aisha",1,0,1,1,0,0,6.3153
9,"Anne",0,0,1,0,0,1,6.3153
4,"Latoya",0,0,1,1,0,1,6.3153
2,"Laurie",1,0,1,0,0,0,6.3153
5,"Brendan",1,0,0,0,0,1,6.3153
6,"Brett",0,0,0,0,0,0,6.3153
3,"Leroy",0,0,0,1,0,0,6.3153
3,"Tremayne",1,0,0,1,0,1,6.3153
6,"Anne",0,0,1,0,0,1,6.3153
4,"Emily",1,0,1,0,0,1,6.3153
7,"Keisha",1,0,1,1,0,1,6.3153
6,"Latoya",0,0,1,1,0,1,6.3153
4,"Kristen",0,0,1,0,0,1,6.3153
4,"Latoya",0,0,1,1,0,1,6.3153
5,"Sarah",1,0,1,0,0,1,6.3153
5,"Tamika",1,0,1,1,0,1,6.3153
7,"Aisha",0,0,1,1,1,1,5.3657
10,"Aisha",1,0,1,1,1,1,5.3657
6,"Allison",0,0,1,0,1,1,5.3657
8,"Allison",1,0,1,0,1,1,5.3657
8,"Brendan",0,0,0,0,1,1,5.3657
7,"Brett",0,1,0,0,1,1,5.3657
6,"Brett",0,0,0,0,1,1,5.3657
8,"Brett",1,0,0,0,1,1,5.3657
2,"Emily",1,0,1,0,1,1,5.3657
8,"Jay",1,1,0,0,1,1,5.3657
6,"Jill",0,0,1,0,1,1,5.3657
8,"Jill",1,0,1,0,1,1,5.3657
6,"Kareem",0,0,0,1,1,1,5.3657
2,"Keisha",1,0,1,1,1,1,5.3657
8,"Lakisha",1,0,1,1,1,1,5.3657
8,"Latonya",0,0,1,1,1,1,5.3657
8,"Latonya",1,0,1,1,1,1,5.3657
2,"Latonya",1,0,1,1,1,1,5.3657
2,"Matthew",1,0,0,0,1,1,5.3657
7,"Neil",0,0,0,0,1,1,5.3657
6,"Tamika",0,1,1,1,1,1,5.3657
7,"Tamika",0,0,1,1,1,1,5.3657
2,"Tremayne",1,0,0,1,1,1,5.3657
7,"Tyrone",0,0,0,1,1,1,5.3657
16,"Emily",1,0,1,0,1,0,5.3657
19,"Latonya",1,0,1,1,1,0,5.3657
4,"Sarah",0,0,1,0,1,0,5.3657
4,"Tanisha",0,0,1,1,1,0,5.3657
1,"Aisha",0,0,1,1,1,0,5.3657
2,"Allison",0,1,1,0,1,0,5.3657
16,"Emily",1,1,1,0,1,0,5.3657
26,"Lakisha",1,1,1,1,1,0,5.3657
26,"Jill",1,0,1,0,1,0,5.3657
5,"Kristen",0,0,1,0,1,0,5.3657
7,"Latonya",0,0,1,1,1,1,5.3657
4,"Tamika",1,0,1,1,1,0,5.3657
4,"Allison",1,0,1,0,1,0,5.3657
2,"Keisha",0,0,1,1,1,0,5.3657
1,"Kristen",0,0,1,0,1,0,5.3657
14,"Tanisha",1,1,1,1,1,1,5.3657
7,"Emily",0,0,1,0,1,1,5.3657
6,"Lakisha",0,0,1,1,1,1,5.3657
6,"Matthew",1,0,0,0,1,1,5.3657
4,"Tanisha",1,0,1,1,1,1,5.3657
19,"Anne",1,0,1,0,0,1,6.3153
2,"Latoya",0,0,1,1,0,1,6.3153
13,"Laurie",0,1,1,0,0,1,6.3153
7,"Tamika",1,0,1,1,0,1,6.3153
20,"Brendan",1,0,0,0,0,1,6.3153
15,"Jamal",1,0,0,1,0,0,6.3153
7,"Ebony",1,0,1,1,0,1,6.3153
6,"Emily",0,0,1,0,0,1,6.3153
5,"Latonya",0,1,1,1,0,1,6.3153
4,"Meredith",1,0,1,0,0,1,6.3153
6,"Ebony",1,0,1,1,0,1,6.3153
6,"Emily",0,0,1,0,0,1,6.3153
14,"Keisha",0,0,1,1,0,1,6.3153
6,"Laurie",1,0,1,0,0,1,6.3153
7,"Anne",0,0,1,0,1,1,5.3657
6,"Brad",0,0,0,0,1,1,5.3657
2,"Brett",1,0,0,0,1,1,5.3657
7,"Ebony",0,0,1,1,1,1,5.3657
6,"Emily",0,0,1,0,1,1,5.3657
2,"Emily",1,0,1,0,1,1,5.3657
7,"Jamal",0,0,0,1,1,1,5.3657
13,"Jay",0,0,0,0,1,1,5.3657
8,"Jermaine",1,0,0,1,1,1,5.3657
20,"Jill",1,0,1,0,1,1,5.3657
8,"Kareem",0,0,0,1,1,1,5.3657
8,"Kareem",1,0,0,1,1,1,5.3657
8,"Kareem",1,0,0,1,1,1,5.3657
8,"Keisha",1,0,1,1,1,1,5.3657
8,"Kristen",0,0,1,0,1,1,5.3657
8,"Lakisha",0,0,1,1,1,1,5.3657
2,"Leroy",1,0,0,1,1,1,5.3657
2,"Leroy",1,0,0,1,1,1,5.3657
10,"Matthew",1,0,0,0,1,1,5.3657
8,"Matthew",1,0,0,0,1,1,5.3657
6,"Neil",0,0,0,0,1,1,5.3657
6,"Sarah",0,0,1,0,1,1,5.3657
8,"Sarah",1,0,1,0,1,1,5.3657
7,"Tamika",0,0,1,1,1,1,5.3657
6,"Tanisha",0,0,1,1,1,1,5.3657
7,"Tanisha",0,0,1,1,1,1,5.3657
5,"Tanisha",1,0,1,1,1,1,5.3657
7,"Todd",0,0,0,0,1,1,5.3657
2,"Todd",1,0,0,0,1,1,5.3657
2,"Todd",1,0,0,0,1,1,5.3657
6,"Tremayne",0,0,0,1,1,1,5.3657
8,"Tremayne",1,0,0,1,1,1,5.3657
9,"Emily",1,0,1,0,1,1,5.3657
7,"Jill",0,0,1,0,1,1,5.3657
26,"Lakisha",1,0,1,1,1,0,5.3657
13,"Tanisha",0,0,1,1,1,0,5.3657
13,"Jill",0,0,1,0,1,0,5.3657
4,"Kenya",0,0,1,1,1,0,5.3657
16,"Kristen",1,0,1,0,1,0,5.3657
5,"Latoya",1,0,1,1,1,1,5.3657
9,"Carrie",1,0,1,0,1,1,5.3657
5,"Emily",0,0,1,0,1,0,5.3657
2,"Latonya",0,0,1,1,1,0,5.3657
26,"Latoya",1,0,1,1,1,0,5.3657
13,"Anne",0,1,1,0,1,0,5.3657
13,"Keisha",1,1,1,1,1,1,5.3657
7,"Kenya",0,1,1,1,1,0,5.3657
14,"Meredith",1,1,1,0,1,1,5.3657
4,"Anne",0,0,1,0,1,0,5.3657
26,"Kristen",1,0,1,0,1,0,5.3657
13,"Lakisha",0,0,1,1,1,0,5.3657
19,"Tanisha",1,0,1,1,1,0,5.3657
9,"Anne",1,1,1,0,1,1,5.3657
8,"Ebony",1,1,1,1,1,1,5.3657
1,"Latonya",0,0,1,1,1,0,5.3657
13,"Sarah",0,0,1,0,1,0,5.3657
7,"Allison",0,0,1,0,1,0,5.3657
9,"Anne",1,0,1,0,1,1,5.3657
13,"Ebony",0,1,1,1,1,0,5.3657
16,"Tanisha",1,1,1,1,1,0,5.3657
3,"Geoffrey",0,0,0,0,0,1,6.3153
6,"Rasheed",0,0,0,1,0,1,6.3153
10,"Allison",1,0,1,0,0,1,6.3153
6,"Emily",0,0,1,0,0,1,6.3153
11,"Kenya",1,0,1,1,0,1,6.3153
6,"Latoya",0,0,1,1,0,1,6.3153
11,"Anne",1,0,1,0,0,1,6.3153
6,"Carrie",0,0,1,0,0,1,6.3153
14,"Kenya",0,0,1,1,0,1,6.3153
6,"Latoya",1,0,1,1,0,1,6.3153
6,"Emily",1,0,1,0,0,1,6.3153
6,"Keisha",1,0,1,1,0,1,6.3153
6,"Kenya",0,0,1,1,0,1,6.3153
14,"Sarah",0,0,1,0,0,1,6.3153
8,"Aisha",1,0,1,1,1,1,5.3657
6,"Greg",0,0,0,0,1,1,5.3657
7,"Jay",0,0,0,0,1,1,5.3657
8,"Jermaine",1,0,0,1,1,1,5.3657
8,"Jermaine",1,0,0,1,1,1,5.3657
6,"Kareem",0,0,0,1,1,1,5.3657
6,"Kareem",0,0,0,1,1,1,5.3657
2,"Kristen",1,0,1,0,1,1,5.3657
2,"Kristen",1,0,1,0,1,1,5.3657
8,"Latonya",1,0,1,1,1,1,5.3657
6,"Latoya",0,0,1,1,1,1,5.3657
2,"Matthew",1,0,0,0,1,1,5.3657
7,"Meredith",0,0,1,0,1,1,5.3657
7,"Meredith",0,0,1,0,1,1,5.3657
2,"Todd",1,0,0,0,1,1,5.3657
7,"Tremayne",0,0,0,1,1,1,5.3657
7,"Ebony",0,0,1,1,1,1,5.3657
19,"Jill",1,0,1,0,1,0,5.3657
16,"Kenya",1,0,1,1,1,0,5.3657
4,"Laurie",0,0,1,0,1,0,5.3657
16,"Anne",1,0,1,0,1,0,5.3657
1,"Lakisha",0,0,1,1,1,0,5.3657
16,"Latonya",1,1,1,1,1,0,5.3657
2,"Sarah",0,0,1,0,1,0,5.3657
19,"Ebony",1,0,1,1,1,0,5.3657
5,"Jill",0,0,1,0,1,0,5.3657
7,"Latonya",0,0,1,1,1,1,5.3657
4,"Laurie",1,1,1,0,1,0,5.3657
4,"Anne",0,0,1,0,1,0,5.3657
4,"Lakisha",0,0,1,1,1,0,5.3657
26,"Sarah",1,0,1,0,1,0,5.3657
5,"Tanisha",1,0,1,1,1,1,5.3657
13,"Allison",0,0,1,0,1,0,5.3657
9,"Kenya",1,0,1,1,1,1,5.3657
8,"Kristen",1,0,1,0,1,1,5.3657
11,"Lakisha",0,0,1,1,1,1,5.3657
1,"Anne",0,0,1,0,1,0,5.3657
5,"Ebony",0,0,1,1,1,0,5.3657
13,"Kenya",1,0,1,1,1,1,5.3657
14,"Kristen",1,1,1,0,1,1,5.3657
16,"Aisha",1,0,1,1,1,0,5.3657
7,"Anne",0,0,1,0,1,1,5.3657
13,"Latonya",0,0,1,1,1,0,5.3657
13,"Laurie",1,0,1,0,1,1,5.3657
4,"Carrie",0,0,1,0,1,0,5.3657
9,"Jill",1,0,1,0,1,1,5.3657
16,"Keisha",1,0,1,1,1,0,5.3657
11,"Tamika",0,0,1,1,1,1,5.3657
13,"Aisha",0,0,1,1,1,0,5.3657
1,"Allison",0,0,1,0,1,0,5.3657
9,"Carrie",1,1,1,0,1,1,5.3657
8,"Tamika",1,1,1,1,1,1,5.3657
6,"Anne",1,1,1,0,1,1,5.3657
6,"Jamal",0,1,0,1,1,1,5.3657
7,"Jay",0,1,0,0,1,1,5.3657
4,"Tyrone",1,1,0,1,1,1,5.3657
7,"Brendan",0,0,0,0,0,1,6.3153
3,"Jamal",0,0,0,1,0,1,6.3153
6,"Anne",1,0,1,0,0,1,6.3153
6,"Ebony",1,0,1,1,0,1,6.3153
6,"Kristen",0,0,1,0,0,1,6.3153
6,"Tanisha",0,0,1,1,0,1,6.3153
14,"Lakisha",0,0,1,1,0,1,6.3153
6,"Latonya",1,0,1,1,0,1,6.3153
6,"Laurie",1,0,1,0,0,1,6.3153
6,"Meredith",0,0,1,0,0,1,6.3153
8,"Aisha",0,0,1,1,1,0,5.3657
8,"Allison",1,0,1,0,1,1,5.3657
8,"Allison",1,0,1,0,1,1,5.3657
6,"Brett",0,0,0,0,1,1,5.3657
8,"Carrie",1,0,1,0,1,1,5.3657
6,"Darnell",0,0,0,1,1,1,5.3657
6,"Ebony",0,0,1,1,1,1,5.3657
2,"Ebony",1,0,1,1,1,1,5.3657
5,"Ebony",1,0,1,1,1,1,5.3657
8,"Greg",1,0,0,0,1,1,5.3657
7,"Jay",0,0,0,0,1,1,5.3657
20,"Jill",1,0,1,0,1,1,5.3657
2,"Kareem",1,0,0,1,1,1,5.3657
6,"Keisha",1,0,1,1,1,1,5.3657
10,"Kristen",1,0,1,0,1,1,5.3657
13,"Lakisha",0,0,1,1,1,1,5.3657
2,"Latonya",1,0,1,1,1,1,5.3657
2,"Latonya",1,0,1,1,1,1,5.3657
7,"Laurie",0,0,1,0,1,1,5.3657
8,"Meredith",0,0,1,0,1,1,5.3657
10,"Sarah",0,0,1,0,1,0,5.3657
6,"Tamika",0,0,1,1,1,1,5.3657
7,"Todd",0,0,0,0,1,1,5.3657
7,"Tremayne",0,0,0,1,1,1,5.3657
16,"Laurie",1,1,1,0,1,0,5.3657
7,"Meredith",0,0,1,0,1,0,5.3657
26,"Tamika",1,0,1,1,1,0,5.3657
2,"Tanisha",0,0,1,1,1,0,5.3657
4,"Anne",0,0,1,0,1,0,5.3657
5,"Jill",1,1,1,0,1,1,5.3657
26,"Latonya",1,1,1,1,1,0,5.3657
4,"Tanisha",0,0,1,1,1,0,5.3657
5,"Carrie",1,0,1,0,1,1,5.3657
4,"Kristen",0,0,1,0,1,0,5.3657
13,"Lakisha",0,0,1,1,1,0,5.3657
9,"Tanisha",1,0,1,1,1,1,5.3657
16,"Anne",1,1,1,0,1,0,5.3657
4,"Ebony",1,0,1,1,1,0,5.3657
7,"Kenya",0,1,1,1,1,1,5.3657
2,"Sarah",0,0,1,0,1,0,5.3657
7,"Anne",0,1,1,0,1,0,5.3657
9,"Ebony",1,0,1,1,1,1,5.3657
2,"Latonya",0,1,1,1,1,0,5.3657
9,"Sarah",1,0,1,0,1,1,5.3657
5,"Allison",0,0,1,0,1,0,5.3657
4,"Keisha",1,0,1,1,1,0,5.3657
14,"Laurie",1,0,1,0,1,1,5.3657
4,"Tamika",0,0,1,1,1,0,5.3657
10,"Meredith",1,0,1,0,1,1,5.3657
10,"Tamika",1,0,1,1,1,1,5.3657
14,"Allison",1,0,1,0,1,1,5.3657
20,"Brett",0,0,0,0,1,1,5.3657
10,"Lakisha",1,1,1,1,1,1,5.3657
26,"Tyrone",0,0,0,1,1,1,5.3657
6,"Anne",1,0,1,0,0,0,6.3153
6,"Latoya",0,0,1,1,0,0,6.3153
6,"Meredith",0,0,1,0,0,0,6.3153
6,"Tamika",1,0,1,1,0,0,6.3153
7,"Carrie",1,0,1,0,0,1,6.3153
6,"Ebony",0,0,1,1,0,1,6.3153
4,"Jay",0,0,0,0,0,0,6.3153
6,"Latoya",1,0,1,1,0,1,6.3153
6,"Sarah",0,0,1,0,0,1,6.3153
4,"Tamika",0,0,1,1,0,1,6.3153
4,"Aisha",1,0,1,1,0,0,6.3153
4,"Anne",1,0,1,0,0,0,6.3153
4,"Jill",0,0,1,0,0,1,6.3153
4,"Tanisha",0,0,1,1,0,1,6.3153
11,"Kristen",0,0,1,0,0,1,6.3153
11,"Sarah",1,0,1,0,0,1,6.3153
11,"Tamika",0,0,1,1,0,1,6.3153
11,"Tanisha",1,0,1,1,0,1,6.3153
4,"Anne",0,0,1,0,0,0,6.3153
4,"Tanisha",0,0,1,1,0,1,6.3153
5,"Kristen",1,0,1,0,0,1,6.3153
6,"Tremayne",1,0,0,1,0,1,6.3153
2,"Brett",0,0,0,0,0,0,6.3153
16,"Ebony",1,0,1,1,0,0,6.3153
16,"Emily",0,0,1,0,0,1,6.3153
4,"Geoffrey",1,0,0,0,0,0,6.3153
3,"Jamal",1,0,0,1,0,1,6.3153
13,"Jill",1,0,1,0,0,0,6.3153
12,"Lakisha",0,0,1,1,0,1,6.3153
2,"Tyrone",0,0,0,1,0,1,6.3153
9,"Allison",1,0,1,0,0,0,6.3153
9,"Lakisha",1,0,1,1,0,1,6.3153
8,"Latoya",0,0,1,1,0,0,6.3153
6,"Meredith",0,0,1,0,0,0,6.3153
6,"Allison",1,0,1,0,0,0,6.3153
5,"Brad",1,0,0,0,0,1,6.3153
5,"Darnell",1,0,0,1,0,0,6.3153
5,"Kenya",1,0,1,1,0,0,6.3153
5,"Latonya",0,0,1,1,0,1,6.3153
5,"Meredith",0,0,1,0,0,1,6.3153
8,"Laurie",1,0,1,0,0,0,6.3153
9,"Tamika",1,0,1,1,0,0,6.3153
